55182,Tom,Kim,False,Tom Kim,KOR,T. Kim,T47,+7,F,+5,872,19,4,73,69,73,76,COMPLETE,291,82,R4 Completed,-1,All,-1.221,-0.106,-3.064,-0.072,2.342,-0.006,-2.131,-0.012,66.07% (37/56),70.76%,307.30 yds,293.6,54.17% (39/72),66.05%,1,7,14,199,36,-,19,-,1,Round 1,872,Quail Hollow Club,10,71,73,+2,-2.023,-0.106,-0.731,-0.072,0.240,-0.006,0.515,-0.012,57.14% (8/14),70.76%,310.80 yds,293.6,50.00% (9/18),66.05%,1,7,4,199,6,-,6,-,2,Round 2,872,Quail Hollow Club,15,71,69,-2,0.297,-0.106,0.898,-0.072,1.155,-0.006,-0.438,-0.012,85.71% (12/14),70.76%,303.90 yds,293.6,66.67% (12/18),66.05%,,,5,199,10,-,3,-,3,Round 3,872,Quail Hollow Club,19,71,73,+2,1.039,-0.106,-1.107,-0.072,0.898,-0.006,-0.991,-0.012,78.57% (11/14),70.76%,303.90 yds,293.6,55.56% (10/18),66.05%,,,3,199,11,-,3,-,4,Round 4,872,Quail Hollow Club,19,71,76,+5,-0.533,-0.106,-2.124,-0.072,0.050,-0.006,-1.216,-0.012,42.86% (6/14),70.76%,310.70 yds,293.6,44.44% (8/18),66.05%,,,2,199,9,-,7,-
40115,Adam,Svensson,False,Adam Svensson,CAN,A. Svensson,T47,+7,F,+5,872,19,4,72,70,73,76,COMPLETE,291,93,R4 Completed,-1,All,1.708,-0.074,2.854,0.420,-0.272,-0.060,-8.364,-0.663,71.43% (40/56),61.44%,306.90 yds,297.6,55.56% (40/72),64.74%,,,9,167,47,-,16,-,1,Round 1,872,Quail Hollow Club,11,71,72,+1,-0.480,-0.074,0.834,0.420,0.134,-0.060,-1.487,-0.663,57.14% (8/14),61.44%,313.70 yds,297.6,38.89% (7/18),64.74%,,,1,167,15,-,2,-,2,Round 2,872,Quail Hollow Club,16,71,70,-1,0.984,-0.074,0.801,0.420,-0.364,-0.060,-0.509,-0.663,85.71% (12/14),61.44%,303.40 yds,297.6,61.11% (11/18),64.74%,,,4,167,11,-,3,-,3,Round 3,872,Quail Hollow Club,19,71,73,+2,0.182,-0.074,0.649,0.420,0.813,-0.060,-1.805,-0.663,71.43% (10/14),61.44%,304.70 yds,297.6,61.11% (11/18),64.74%,,,2,167,12,-,4,-,4,Round 4,872,Quail Hollow Club,19,71,76,+5,1.023,-0.074,0.570,0.420,-0.854,-0.060,-4.562,-0.663,71.43% (10/14),61.44%,305.70 yds,297.6,61.11% (11/18),64.74%,,,2,167,9,-,7,-
40098,Matt,Fitzpatrick,False,Matt Fitzpatrick,ENG,M. Fitzpatrick,T52,+8,F,-4,872,33,4,74,73,78,67,COMPLETE,292,38,R4 Completed,-1,All,-0.361,0.052,-4.217,0.036,1.553,0.069,-2.049,0.239,66.07% (37/56),68.91%,309.40 yds,301.2,48.61% (35/72),65.89%,,,9,178,49,-,11,-,1,Round 1,872,Quail Hollow Club,11,71,74,+3,-0.636,0.052,-1.729,0.036,0.852,0.069,-1.486,0.239,50.00% (7/14),68.91%,311.80 yds,301.2,33.33% (6/18),65.89%,,,1,178,13,-,4,-,2,Round 2,872,Quail Hollow Club,16,71,73,+2,1.410,0.052,-0.465,0.036,-1.026,0.069,-2.007,0.239,85.71% (12/14),68.91%,315.80 yds,301.2,61.11% (11/18),65.89%,,,2,178,13,-,2,-,3,Round 3,872,Quail Hollow Club,32,71,78,+7,0.076,0.052,-2.387,0.036,-1.963,0.069,-0.887,0.239,85.71% (12/14),68.91%,297.50 yds,301.2,50.00% (9/18),65.89%,,,1,178,11,-,4,-,4,Round 4,872,Quail Hollow Club,33,71,67,-4,-1.210,0.052,0.364,0.036,3.691,0.069,2.332,0.239,42.86% (6/14),68.91%,312.60 yds,301.2,50.00% (9/18),65.89%,,,5,178,12,-,1,-
22405,Justin,Rose,False,Justin Rose,ENG,J. Rose,T52,+8,F,E,872,31,4,74,68,79,71,COMPLETE,292,108,R4 Completed,-1,All,-0.220,-0.073,-0.167,-0.518,-0.058,0.027,-4.629,0.289,62.50% (35/56),67.81%,306.70 yds,295.9,59.72% (43/72),62.46%,,,15,146,38,-,15,-,1,Round 1,872,Quail Hollow Club,18,71,74,+3,0.151,-0.073,-2.860,-0.518,0.462,0.027,-0.752,0.289,64.29% (9/14),67.81%,305.40 yds,295.9,44.44% (8/18),62.46%,,,4,146,7,-,7,-,2,Round 2,872,Quail Hollow Club,11,71,68,-3,0.550,-0.073,0.492,-0.518,2.111,0.027,-0.241,0.289,78.57% (11/14),67.81%,310.30 yds,295.9,72.22% (13/18),62.46%,,,6,146,9,-,3,-,3,Round 3,872,Quail Hollow Club,20,71,79,+8,-1.098,-0.073,0.366,-0.518,-3.368,0.027,-2.061,0.289,57.14% (8/14),67.81%,290.10 yds,295.9,50.00% (9/18),62.46%,,,2,146,9,-,4,-,4,Round 4,872,Quail Hollow Club,31,71,71,E,0.178,-0.073,1.835,-0.518,0.738,0.027,-1.574,0.289,50.00% (7/14),67.81%,321.20 yds,295.9,72.22% (13/18),62.46%,,,3,146,13,-,1,-
33399,Adam,Hadwin,False,Adam Hadwin,CAN,A. Hadwin,T52,+8,F,E,872,31,4,71,71,79,71,COMPLETE,292,41,R4 Completed,-1,All,-1.562,-0.051,0.038,-0.032,0.550,0.098,-4.100,-0.054,55.36% (31/56),67.95%,298.80 yds,295.5,58.33% (42/72),63.55%,1,5,8,186,48,-,13,-,1,Round 1,872,Quail Hollow Club,22,71,71,E,0.377,-0.051,0.773,-0.032,0.551,0.098,-1.700,-0.054,71.43% (10/14),67.95%,302.40 yds,295.5,72.22% (13/18),63.55%,,,2,186,14,-,2,-,2,Round 2,872,Quail Hollow Club,4,71,71,E,-0.861,-0.051,-0.601,-0.032,0.191,0.098,1.183,-0.054,42.86% (6/14),67.95%,296.70 yds,295.5,61.11% (11/18),63.55%,1,5,3,186,9,-,5,-,3,Round 3,872,Quail Hollow Club,18,71,79,+8,-0.330,-0.051,-0.971,-0.032,-2.051,0.098,-2.809,-0.054,57.14% (8/14),67.95%,294.10 yds,295.5,38.89% (7/18),63.55%,,,2,186,9,-,5,-,4,Round 4,872,Quail Hollow Club,31,71,71,E,-0.747,-0.051,0.837,-0.032,1.860,0.098,-0.773,-0.054,50.00% (7/14),67.95%,302.20 yds,295.5,61.11% (11/18),63.55%,,,1,186,16,-,1,-
51634,Sahith,Theegala,False,Sahith Theegala,USA,S. Theegala,T52,+8,F,+1,872,29,4,73,65,82,72,COMPLETE,292,5,R4 Completed,-1,All,1.738,0.420,0.657,0.434,-6.042,-0.202,-1.427,0.686,62.50% (35/56),64.13%,312.00 yds,303.4,54.17% (39/72),68.59%,1,7,11,209,43,-,14,-,1,Round 1,872,Quail Hollow Club,9,71,73,+2,-0.774,0.420,-0.587,0.434,-1.920,-0.202,1.282,0.686,50.00% (7/14),64.13%,312.80 yds,303.4,50.00% (9/18),68.59%,,,1,209,14,-,3,-,2,Round 2,872,Quail Hollow Club,14,71,65,-6,0.883,0.420,3.689,0.434,0.971,-0.202,0.369,0.686,64.29% (9/14),64.13%,306.80 yds,303.4,72.22% (13/18),68.59%,1,7,5,209,11,-,1,-,3,Round 3,872,Quail Hollow Club,4,71,82,+11,0.554,0.420,-3.148,0.434,-3.743,-0.202,-2.824,0.686,50.00% (7/14),64.13%,313.80 yds,303.4,38.89% (7/18),68.59%,,,1,209,8,-,7,-,4,Round 4,872,Quail Hollow Club,29,71,72,+1,1.076,0.420,0.703,0.434,-1.349,-0.202,-0.253,0.686,85.71% (12/14),64.13%,314.90 yds,303.4,55.56% (10/18),68.59%,,,4,209,10,-,3,-
29420,Billy,Horschel,False,Billy Horschel,USA,B. Horschel,T52,+8,F,+1,872,28,4,76,72,72,72,COMPLETE,292,53,R4 Completed,-1,All,2.650,0.303,-9.202,-0.077,1.034,0.163,0.444,0.651,64.29% (36/56),65.27%,305.90 yds,297.9,40.28% (29/72),67.54%,,,17,172,34,-,17,-,1,Round 1,872,Quail Hollow Club,12,71,76,+5,0.048,0.303,-3.261,-0.077,-0.303,0.163,-1.483,0.651,50.00% (7/14),65.27%,308.00 yds,297.9,33.33% (6/18),67.54%,,,2,172,10,-,5,-,2,Round 2,872,Quail Hollow Club,17,71,72,+1,0.681,0.303,-1.755,-0.077,-0.279,0.163,0.265,0.651,50.00% (7/14),65.27%,302.30 yds,297.9,44.44% (8/18),67.54%,,,5,172,8,-,4,-,3,Round 3,872,Quail Hollow Club,33,71,72,+1,0.738,0.303,-1.183,-0.077,-0.142,0.163,1.426,0.651,78.57% (11/14),65.27%,298.90 yds,297.9,44.44% (8/18),67.54%,,,5,172,8,-,4,-,4,Round 4,872,Quail Hollow Club,28,71,72,+1,1.184,0.303,-3.003,-0.077,1.759,0.163,0.237,0.651,78.57% (11/14),65.27%,314.30 yds,297.9,38.89% (7/18),67.54%,,,5,172,8,-,4,-
29725,Tony,Finau,False,Tony Finau,USA,T. Finau,T52,+8,F,+3,872,25,4,72,73,73,74,COMPLETE,292,46,R4 Completed,-1,All,-0.908,0.151,-2.377,0.796,-0.371,0.224,-1.418,-0.419,46.43% (26/56),62.15%,325.50 yds,308.4,54.17% (39/72),70.25%,,,11,215,44,-,15,-,1,Round 1,872,Quail Hollow Club,22,71,72,+1,0.709,0.151,-1.587,0.796,0.725,0.224,-0.846,-0.419,50.00% (7/14),62.15%,331.80 yds,308.4,55.56% (10/18),70.25%,,,2,215,13,-,3,-,2,Round 2,872,Quail Hollow Club,4,71,73,+2,-1.416,0.151,0.609,0.796,1.306,0.224,-2.587,-0.419,57.14% (8/14),62.15%,312.90 yds,308.4,61.11% (11/18),70.25%,,,3,215,11,-,3,-,3,Round 3,872,Quail Hollow Club,26,71,73,+2,-0.312,0.151,-1.342,0.796,0.278,0.224,1.215,-0.419,42.86% (6/14),62.15%,330.50 yds,308.4,44.44% (8/18),70.25%,,,3,215,10,-,5,-,4,Round 4,872,Quail Hollow Club,25,71,74,+3,0.112,0.151,-0.057,0.796,-2.679,0.224,0.801,-0.419,35.71% (5/14),62.15%,326.80 yds,308.4,55.56% (10/18),70.25%,,,3,215,10,-,4,-
47420,Jake,Knapp,False,Jake Knapp,USA,J. Knapp,T58,+9,F,+5,872,23,4,71,75,71,76,COMPLETE,293,26,R4 Completed,-1,All,3.871,-0.123,-8.458,0.393,0.354,-0.093,-1.841,0.181,57.14% (32/56),61.97%,315.50 yds,308.0,54.17% (39/72),66.09%,1,7,10,205,44,-,13,-,1,Round 1,872,Quail Hollow Club,7,71,71,E,-0.060,-0.123,-1.855,0.393,1.203,-0.093,0.713,0.181,50.00% (7/14),61.97%,309.10 yds,308.0,55.56% (10/18),66.09%,,,4,205,12,-,,,2,Round 2,872,Quail Hollow Club,12,71,75,+4,1.408,-0.123,-3.663,0.393,-0.920,-0.093,-0.913,0.181,71.43% (10/14),61.97%,308.60 yds,308.0,50.00% (9/18),66.09%,,,2,205,11,-,4,-,3,Round 3,872,Quail Hollow Club,29,71,71,E,1.138,-0.123,-0.041,0.393,-0.420,-0.093,1.162,0.181,57.14% (8/14),61.97%,328.50 yds,308.0,61.11% (11/18),66.09%,,,4,205,10,-,4,-,4,Round 4,872,Quail Hollow Club,23,71,76,+5,1.386,-0.123,-2.899,0.393,0.492,-0.093,-2.802,0.181,50.00% (7/14),61.97%,315.80 yds,308.0,50.00% (9/18),66.09%,1,7,,,11,-,5,-
36884,Ben,Kohles,False,Ben Kohles,USA,B. Kohles,T58,+9,F,+7,872,20,4,71,71,73,78,COMPLETE,293,73,R4 Completed,-1,All,-0.708,-0.004,-3.320,-0.263,-1.026,-0.403,-1.020,-0.200,67.86% (38/56),68.74%,296.50 yds,285.6,47.22% (34/72),65.17%,,,8,142,48,-,15,-,1,Round 1,872,Quail Hollow Club,19,71,71,E,-0.118,-0.004,0.428,-0.263,-0.676,-0.403,0.367,-0.200,64.29% (9/14),68.74%,290.10 yds,285.6,55.56% (10/18),65.17%,,,3,142,12,-,3,-,2,Round 2,872,Quail Hollow Club,1,71,71,E,-0.235,-0.004,0.292,-0.263,0.578,-0.403,-0.723,-0.200,78.57% (11/14),68.74%,293.40 yds,285.6,66.67% (12/18),65.17%,,,3,142,12,-,3,-,3,Round 3,872,Quail Hollow Club,17,71,73,+2,0.221,-0.004,-1.255,-0.263,0.501,-0.403,0.372,-0.200,57.14% (8/14),68.74%,297.50 yds,285.6,27.78% (5/18),65.17%,,,1,142,14,-,3,-,4,Round 4,872,Quail Hollow Club,20,71,78,+7,-0.575,-0.004,-2.785,-0.263,-1.428,-0.403,-1.035,-0.200,71.43% (10/14),68.74%,305.20 yds,285.6,38.89% (7/18),65.17%,,,1,142,10,-,6,-
49771,J.T.,Poston,False,J.T. Poston,USA,J.T. Poston,T60,+10,F,+1,872,32,4,73,77,72,72,COMPLETE,294,18,R4 Completed,-1,All,-1.115,-0.008,-4.153,-0.173,1.461,0.294,-3.267,0.072,64.29% (36/56),74.18%,297.40 yds,288.1,52.78% (38/72),65.89%,,,11,209,44,-,13,-,1,Round 1,872,Quail Hollow Club,20,71,73,+2,0.342,-0.008,0.244,-0.173,-0.454,0.294,-2.131,0.072,71.43% (10/14),74.18%,305.00 yds,288.1,61.11% (11/18),65.89%,,,3,209,12,-,1,-,2,Round 2,872,Quail Hollow Club,2,71,77,+6,-1.803,-0.008,-3.560,-0.173,1.196,0.294,-1.921,0.072,57.14% (8/14),74.18%,290.20 yds,288.1,50.00% (9/18),65.89%,,,2,209,10,-,4,-,3,Round 3,872,Quail Hollow Club,33,71,72,+1,0.411,-0.008,0.271,-0.173,-0.595,0.294,0.752,0.072,71.43% (10/14),74.18%,292.50 yds,288.1,50.00% (9/18),65.89%,,,4,209,9,-,5,-,4,Round 4,872,Quail Hollow Club,32,71,72,+1,-0.064,-0.008,-1.108,-0.173,1.315,0.294,0.034,0.072,57.14% (8/14),74.18%,302.10 yds,288.1,50.00% (9/18),65.89%,,,2,209,13,-,3,-
30927,Brendon,Todd,False,Brendon Todd,USA,B. Todd,T60,+10,F,+5,872,26,4,72,71,75,76,COMPLETE,294,57,R4 Completed,-1,All,-4.538,-0.561,-5.022,-0.125,0.450,0.293,2.036,0.286,78.57% (44/56),68.54%,287.10 yds,277.3,44.44% (32/72),62.53%,,,13,173,40,-,15,-,1,Round 1,872,Quail Hollow Club,2,71,72,+1,-0.570,-0.561,-1.125,-0.125,-0.955,0.293,1.651,0.286,57.14% (8/14),68.54%,279.30 yds,277.3,50.00% (9/18),62.53%,,,6,173,6,-,5,-,2,Round 2,872,Quail Hollow Club,19,71,71,E,-0.752,-0.561,-0.372,-0.125,-0.246,0.293,1.282,0.286,78.57% (11/14),68.54%,293.80 yds,277.3,38.89% (7/18),62.53%,,,3,173,12,-,3,-,3,Round 3,872,Quail Hollow Club,20,71,75,+4,-3.265,-0.561,-1.406,-0.125,2.717,0.293,-0.207,0.286,92.86% (13/14),68.54%,283.40 yds,277.3,38.89% (7/18),62.53%,,,2,173,11,-,4,-,4,Round 4,872,Quail Hollow Club,26,71,76,+5,0.050,-0.561,-2.119,-0.125,-1.065,0.293,-0.689,0.286,85.71% (12/14),68.54%,292.00 yds,277.3,50.00% (9/18),62.53%,,,2,173,11,-,3,-
47483,Will,Zalatoris,False,Will Zalatoris,USA,W. Zalatoris,T60,+10,F,+9,872,17,4,70,70,74,80,COMPLETE,294,20,R4 Completed,-1,All,0.693,0.144,-2.281,0.550,-2.101,-0.236,-3.385,-0.371,60.71% (34/56),69.82%,303.90 yds,297.7,54.17% (39/72),65.28%,,,10,146,43,-,18,-,1,Round 1,872,Quail Hollow Club,7,71,70,-1,0.539,0.144,0.164,0.550,0.500,-0.236,-0.202,-0.371,57.14% (8/14),69.82%,305.00 yds,297.7,66.67% (12/18),65.28%,,,3,146,13,-,2,-,2,Round 2,872,Quail Hollow Club,12,71,70,-1,0.376,0.144,0.012,0.550,-0.086,-0.236,0.610,-0.371,64.29% (9/14),69.82%,309.40 yds,297.7,61.11% (11/18),65.28%,,,5,146,9,-,4,-,3,Round 3,872,Quail Hollow Club,10,71,74,+3,-0.094,0.144,0.373,0.550,-0.121,-0.236,-1.319,-0.371,64.29% (9/14),69.82%,298.80 yds,297.7,50.00% (9/18),65.28%,,,1,146,13,-,4,-,4,Round 4,872,Quail Hollow Club,17,71,80,+9,-0.127,0.144,-2.830,0.550,-2.393,-0.236,-2.473,-0.371,57.14% (8/14),69.82%,302.60 yds,297.7,38.89% (7/18),65.28%,,,1,146,8,-,8,-
57362,Austin,Eckroat,False,Austin Eckroat,USA,A. Eckroat,63,+11,F,+4,872,29,4,75,73,72,75,COMPLETE,295,36,R4 Completed,-1,All,1.584,0.395,-1.964,0.361,-7.689,-0.088,-0.005,0.033,67.86% (38/56),71.23%,307.60 yds,297.0,51.39% (37/72),65.15%,,,9,195,47,-,12,-,1,Round 1,872,Quail Hollow Club,19,71,75,+4,0.044,0.395,-2.841,0.361,-0.814,-0.088,-0.388,0.033,57.14% (8/14),71.23%,314.10 yds,297.0,33.33% (6/18),65.15%,,,2,195,11,-,4,-,2,Round 2,872,Quail Hollow Club,1,71,73,+2,0.235,0.395,-0.809,0.361,-2.354,-0.088,0.840,0.033,64.29% (9/14),71.23%,298.80 yds,297.0,50.00% (9/18),65.15%,,,1,195,15,-,1,-,3,Round 3,872,Quail Hollow Club,32,71,72,+1,1.876,0.395,1.153,0.361,-2.140,-0.088,-0.050,0.033,100.00% (14/14),71.23%,306.10 yds,297.0,61.11% (11/18),65.15%,,,3,195,12,-,2,-,4,Round 4,872,Quail Hollow Club,29,71,75,+4,-0.570,0.395,0.533,0.361,-2.380,-0.088,-0.406,0.033,50.00% (7/14),71.23%,311.40 yds,297.0,61.11% (11/18),65.15%,,,3,195,9,-,5,-
31646,Emiliano,Grillo,False,Emiliano Grillo,ARG,E. Grillo,T64,+12,F,+1,872,32,4,76,74,74,72,COMPLETE,296,55,R4 Completed,-1,All,-0.483,0.080,1.762,0.114,-4.293,-0.493,-6.060,0.245,64.29% (36/56),67.62%,300.90 yds,288.8,51.39% (37/72),65.37%,1,7,9,180,43,-,16,-,1,Round 1,872,Quail Hollow Club,8,71,76,+5,-0.220,0.080,0.245,0.114,-0.931,-0.493,-4.093,0.245,71.43% (10/14),67.62%,297.70 yds,288.8,55.56% (10/18),65.37%,,,1,180,12,-,4,-,2,Round 2,872,Quail Hollow Club,13,71,74,+3,0.337,0.080,-0.713,0.114,-1.261,-0.493,-1.451,0.245,78.57% (11/14),67.62%,302.50 yds,288.8,55.56% (10/18),65.37%,,,3,180,10,-,4,-,3,Round 3,872,Quail Hollow Club,34,71,74,+3,0.515,0.080,2.170,0.114,-3.804,-0.493,-0.042,0.245,64.29% (9/14),67.62%,297.50 yds,288.8,61.11% (11/18),65.37%,,,3,180,11,-,3,-,4,Round 4,872,Quail Hollow Club,32,71,72,+1,-1.114,0.080,0.060,0.114,1.704,-0.493,-0.473,0.245,42.86% (6/14),67.62%,306.10 yds,288.8,33.33% (6/18),65.37%,1,7,2,180,10,-,5,-
47347,Adam,Schenk,False,Adam Schenk,USA,A. Schenk,T64,+12,F,+7,872,25,4,72,73,73,78,COMPLETE,296,54,R4 Completed,-1,All,-4.037,0.275,-3.123,-0.337,-3.376,-0.009,1.462,0.335,53.57% (30/56),66.33%,307.00 yds,300.9,54.17% (39/72),65.62%,,,14,230,37,-,16,-,1,Round 1,872,Quail Hollow Club,3,71,72,+1,-0.690,0.275,0.372,-0.337,-1.994,-0.009,1.313,0.335,50.00% (7/14),66.33%,309.00 yds,300.9,66.67% (12/18),65.62%,,,5,230,9,-,2,-,2,Round 2,872,Quail Hollow Club,20,71,73,+2,-0.983,0.275,-2.325,-0.337,-0.839,-0.009,2.059,0.335,42.86% (6/14),66.33%,299.10 yds,300.9,50.00% (9/18),65.62%,,,3,230,11,-,3,-,3,Round 3,872,Quail Hollow Club,28,71,73,+2,-0.336,0.275,-0.869,-0.337,0.452,-0.009,0.592,0.335,71.43% (10/14),66.33%,309.50 yds,300.9,50.00% (9/18),65.62%,,,2,230,13,-,2,-,4,Round 4,872,Quail Hollow Club,25,71,78,+7,-2.027,0.275,-0.301,-0.337,-0.994,-0.009,-2.501,0.335,50.00% (7/14),66.33%,310.30 yds,300.9,50.00% (9/18),65.62%,,,4,230,4,-,9,-
34466,Peter,Malnati,False,Peter Malnati,USA,P. Malnati,66,+14,F,+2,872,34,4,73,72,80,73,COMPLETE,298,39,R4 Completed,-1,All,-4.661,-0.492,-3.151,-0.054,-2.261,-0.054,-1.001,0.615,42.86% (24/56),53.94%,305.50 yds,293.5,40.28% (29/72),62.01%,,,11,142,37,-,23,-,1,Round 1,872,Quail Hollow Club,1,71,73,+2,-1.624,-0.492,-0.871,-0.054,0.881,-0.054,-0.385,0.615,35.71% (5/14),53.94%,299.10 yds,293.5,44.44% (8/18),62.01%,,,2,142,13,-,2,-,2,Round 2,872,Quail Hollow Club,18,71,72,+1,-0.656,-0.492,-0.578,-0.054,-1.585,-0.054,1.731,0.615,28.57% (4/14),53.94%,307.80 yds,293.5,44.44% (8/18),62.01%,,,5,142,7,-,6,-,3,Round 3,872,Quail Hollow Club,27,71,80,+9,-2.261,-0.492,-0.532,-0.054,-2.030,-0.054,-2.338,0.615,50.00% (7/14),53.94%,301.50 yds,293.5,33.33% (6/18),62.01%,,,,,9,-,9,-,4,Round 4,872,Quail Hollow Club,34,71,73,+2,-0.119,-0.492,-1.170,-0.054,0.474,-0.054,-0.008,0.615,57.14% (8/14),53.94%,313.80 yds,293.5,38.89% (7/18),62.01%,,,4,142,8,-,6,-
48153,Matthieu,Pavon,False,Matthieu Pavon,FRA,M. Pavon,67,+17,F,+6,872,33,4,76,74,74,77,COMPLETE,301,10,R4 Completed,-1,All,-3.275,0.012,-2.249,0.340,-5.932,-0.473,-2.618,0.052,50.00% (28/56),68.89%,304.40 yds,297.9,51.39% (37/72),65.24%,,,7,157,45,-,17,-,1,Round 1,872,Quail Hollow Club,1,71,76,+5,-1.035,0.012,-1.970,0.340,-0.788,-0.473,-1.206,0.052,35.71% (5/14),68.89%,291.00 yds,297.9,44.44% (8/18),65.24%,,,1,157,11,-,6,-,2,Round 2,872,Quail Hollow Club,18,71,74,+3,0.185,0.012,0.935,0.340,-1.772,-0.473,-2.436,0.052,64.29% (9/14),68.89%,311.60 yds,297.9,61.11% (11/18),65.24%,,,2,157,11,-,5,-,3,Round 3,872,Quail Hollow Club,34,71,74,+3,-0.434,0.012,-0.094,0.340,-1.065,-0.473,0.432,0.052,71.43% (10/14),68.89%,306.30 yds,297.9,55.56% (10/18),65.24%,,,2,157,12,-,3,-,4,Round 4,872,Quail Hollow Club,33,71,77,+6,-1.990,0.012,-1.120,0.340,-2.306,-0.473,0.593,0.052,28.57% (4/14),68.89%,308.90 yds,297.9,44.44% (8/18),65.24%,,,2,157,11,-,3,-
47591,Eric,Cole,False,Eric Cole,USA,E. Cole,68,+18,F,+6,872,34,4,73,72,80,77,COMPLETE,302,48,R4 Completed,-1,All,-7.064,-0.333,-4.329,0.025,-2.552,0.006,-1.129,0.243,46.43% (26/56),63.97%,311.10 yds,297.0,43.06% (31/72),61.00%,,,7,208,44,-,17,-,1,Round 1,872,Quail Hollow Club,4,71,73,+2,-0.288,-0.333,-0.737,0.025,-0.104,0.006,-0.870,0.243,57.14% (8/14),63.97%,311.60 yds,297.0,33.33% (6/18),61.00%,,,3,208,10,-,5,-,2,Round 2,872,Quail Hollow Club,21,71,72,+1,-0.786,-0.333,-1.163,0.025,0.269,0.006,0.592,0.243,35.71% (5/14),63.97%,297.40 yds,297.0,44.44% (8/18),61.00%,,,3,208,12,-,2,-,3,Round 3,872,Quail Hollow Club,29,71,80,+9,-4.854,-0.333,-1.940,0.025,-0.630,0.006,0.263,0.243,28.57% (4/14),63.97%,319.60 yds,297.0,38.89% (7/18),61.00%,,,1,208,9,-,6,-,4,Round 4,872,Quail Hollow Club,34,71,77,+6,-1.135,-0.333,-0.489,0.025,-2.086,0.006,-1.113,0.243,64.29% (9/14),63.97%,315.90 yds,297.0,55.56% (10/18),61.00%,,,,,13,-,4,-
